scene_file_name,question,answer,answer_pred,time,distance
q9vSo1VnCiC,"How many separate shower facilities (both indoor and outdoor) are present in the entire suite? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7+], e.g., 0",6,0.,2.877833843231201,2.125377211459292
q9vSo1VnCiC,"What types of ceiling structures are visible throughout the interior of the suite? List all items that apply, separated by commas. Choose from [flat plaster ceiling, exposed wooden beams, coffered ceiling, vaulted ceiling, suspended acoustic tiles, skylights, exposed ductwork, recessed lighting fixtures], e.g., flat plaster ceiling","STRUCTURES: [flat plaster ceiling, exposed wooden beams, recessed lighting fixtures]",flat plaster ceiling,1.2373979091644287,1.7500001470847604
q9vSo1VnCiC,"Describe the properties of the main entrance door to the suite. Answer with the format 'color, material, decoration' separated by commas. Choose one from each category:  COLOR: [dark brown, light brown, white, black, gray, blue, green, beige]  MATERIAL: [wood, metal, glass, plastic, composite, stone, fabric, wicker]  DECORATION: [plain, paneled, studded, carved, painted, windowed, mirrored, louvered],  e.g., COLOR: dark brown, MATERIAL: wood, DECORATION: plain","COLOR: gray, MATERIAL: wood, DECORATION: studded","dark brown, dark brown, dark brown",1.405670166015625,1.5000003464543266
q9vSo1VnCiC,"Where is the freestanding bathtub located? Answer with the format 'room, position, nearby object' separated by commas. Choose one from each category:  ROOM: [master bedroom, second bedroom, master bathroom, second bathroom, hallway bathroom, living room, main patio, private patio]  POSITION: [in a corner, against a wall, under a window, in the center, next to the vanity, in an alcove, behind a curtain]  NEARBY_OBJECT: [shower, toilet, sinks, wooden towel ladder, window, door, plant, armchair],  e.g., ROOM: master bedroom, POSITION: in a corner, NEARBY_OBJECT: shower","ROOM: master bathroom, POSITION: under a window, NEARBY_OBJECT: wooden towel ladder","master bedroom, in a corner, behind a curtain.",1.6330146789550781,4.011877192471728e-06
q9vSo1VnCiC,"What is the total seating capacity of the chairs at the indoor dining table? Answer with one option from [2-seat, 3-seat, 4-seat, 5-seat, 6-seat, 7-seat, 8-seat, 9+ seat], e.g., 2-seat",6-seat,4-seat.,37.92897582054138,68.42312807936253
q9vSo1VnCiC,"What is the spatial arrangement of the two beds in the bedroom with two beds? Answer with one option from [side-by-side against one wall, facing each other on opposite walls, in an L-shape corner configuration, one behind the other (bunk style), staggered in the center, in separate alcoves, perpendicular to each other, diagonal to each other], e.g., one behind the other (bunk style)",side-by-side against one wall,staggered in the center.,8.927303552627563,12.095196859650624
q9vSo1VnCiC,"How many distinct types of appliances are visible in the kitchen? Answer with the format 'cooking: X, refrigeration: Y, cleaning: Z' where X, Y, Z are integers. Choose one from each category:  COOKING_APPLIANCES: [0, 1, 2, 3, 4+]  REFRIGERATION_APPLIANCES: [0, 1, 2, 3, 4+]  CLEANING_APPLIANCES: [0, 1, 2, 3, 4+],  e.g., COOKING_APPLIANCES: 0, REFRIGERATION_APPLIANCES: 0, CLEANING_APPLIANCES: 0","COOKING_APPLIANCES: 3, REFRIGERATION_APPLIANCES: 1, CLEANING_APPLIANCES: 1","cooking: 0, refrigeration: 0, cleaning: 0",2.9435150623321533,2.0127830018478763
q9vSo1VnCiC,"Count the number of sinks in the master bathroom and the number of beds in the room that doesn't have a walk in closet. Answer with the format 'sinks: X, beds: Y' where X and Y are integers. Choose one from each category:  MASTER_BATHROOM_SINKS: [0, 1, 2, 3, 4+]  SECOND_BEDROOM_BEDS: [0, 1, 2, 3, 4+],  e.g., MASTER_BATHROOM_SINKS: 0, SECOND_BEDROOM_BEDS: 0","MASTER_BATHROOM_SINKS: 2, SECOND_BEDROOM_BEDS: 2","sinks: 0, beds: 0",2.2840986251831055,2.0000049506503474
q9vSo1VnCiC,"What is the sequence of areas you would navigate to get from the kitchen to the master bedroom's walk-in closet? Answer with the format 'start -> intermediate 1 -> intermediate 2 -> end'. Choose one from each category (use 'none' if a step is not needed):  START: [living room, dining room, kitchen, main hallway, second bedroom, patio]  INTERMEDIATE_1: [living room, dining room, kitchen, main hallway, patio, bathroom]  INTERMEDIATE_2: [master bedroom, second bedroom, living room, main hallway, vanity area, none]  END: [master bathroom, master bedroom closet, second bedroom closet, hallway closet, laundry room, pantry],  e.g., START: living room, INTERMEDIATE_1: living room, INTERMEDIATE_2: master bedroom, END: master bathroom","START: kitchen, INTERMEDIATE_1: main hallway, INTERMEDIATE_2: master bedroom, END: master bedroom closet","START: living room
INTERMEDIATE_1: living room, dining room, kitchen, main hallway, patio
INTERMEDIATE_2: master bedroom, second bedroom, living room, main hallway, vanity area, none
END: master bedroom closet, second bedroom closet, hallway closet, laundry room, pantry",30.16934633255005,52.1119450216371
q9vSo1VnCiC,"Based on the number and size of the beds, what is the maximum number of people the suite is designed to sleep comfortably? Answer with one option from [1-2, 3-4, 5-6, 7-8, 9-10, 11-12, 13+], e.g., 1-2",5-6,1-2.,5.048706769943237,7.791711929925097
