scene_file_name,question,answer,answer_pred,time,distance
102344457,"What is the total number of plants across the entire scene? Answer with an integer, e.g., 23",22,3,3.1885547637939453,6.49999388809406
102344457,"What items are in the living room? Answer with the format 'FURNITURE: [items], ELECTRONICS: [items], DECORATIVE: [items]' where [items] is a comma-separated list. Choose from: FURNITURE: [sofa, chair, table, bookshelf, cabinet, desk, bed, dresser, ottoman, bench], ELECTRONICS: [TV, lamp, computer, phone, speaker, remote, clock, gaming console, none], DECORATIVE: [plant, pillow, artwork, vase, candle, mirror, sculpture, curtains, none]. Example: FURNITURE: items, ELECTRONICS: items, DECORATIVE: items, FURNITURE: sofa, ELECTRONICS: TV, DECORATIVE: plant","FURNITURE: sofa, table, chair, bookshelf ELECTRONICS: TV, DECORATIVE: pillow, plant, artwork","FURNITURE: plant, DECORATIVE: plant, FURNITURE: sofa, ELECTRONICS: TV, DECORATIVE: plant.",15.188424825668335,22.999985066606634
102344457,"How many of each furniture type are in the main room? Count each type and answer with the format 'chairs: X, tables: Y, lamps: Z'. Choose one for each from: CHAIRS: [0, 1, 2, 3, 4, 5, 6, 7, 8+], TABLES: [0, 1, 2, 3, 4, 5+], LAMPS: [0, 1, 2, 3, 4, 5+]. Example: CHAIRS: 0, TABLES: 0, LAMPS: 0","CHAIRS: 6, TABLES: 4, LAMPS: 0","CHAIRS: 0, TABLES: 0, LAMPS: 0.",1.2088077068328857,7.426282095839788e-07
102344457,"What is the specific location of the sofa? Answer with the format 'room, position, nearby object' separated by commas. Choose one from each category: ROOM: [living room, kitchen, bedroom, bathroom, dining room, hallway, office, basement], POSITION: [center, left wall, right wall, corner, near window, near door, under stairs, by entrance, floating, built-in], NEARBY_OBJECT: [sofa, chair, table, lamp, bookshelf, TV, plant, cabinet, fireplace, none]. Example: ROOM: living room, POSITION: center, NEARBY_OBJECT: sofa","ROOM: living room, POSITION: center, NEARBY_OBJECT: TV","living room, right side, near sofa",5.059796571731567,7.249995020582311
102344457,"Describe the spatial relationship between the armchair and the pink bench. Answer with the format 'OBJECT1 is RELATION to OBJECT2'. Choose one from each category: OBJECT1: [lamp, sofa, table, chair, TV, bookshelf, plant, cabinet, armchair, remote], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [lamp, sofa, table, bench, TV, bookshelf, plant, cabinet, wall, window]. Example: OBJECT1: lamp, RELATION: in front of, OBJECT2: lamp","OBJECT1: armchair, RELATION: in front of, OBJECT2: bench",lamp is in front of bench,14.581029176712036,24.00000235195362
102344457,"What is the arrangement pattern of the chairs in the kitchen? Answer with one option from [single row, double row, circular, L-shaped, U-shaped, scattered, clustered, parallel, perpendicular], e.g., single row",row,single row.,10.37760066986084,15.249999192907445
102344457,"How many shelves does the bookshelf contain? Answer with one option from [0 shelves, 1 shelf, 2-3 shelves, 4-5 shelves, 6-8 shelves, 9+ shelves], e.g., 0 shelves",4-5 shelves,0 shelves.,10.920238494873047,15.250002828790777
102344457,"At what height level is the TV mounted on the wall? Answer with one option from [floor level, low (under 3 feet), medium (3-5 feet), high (5-7 feet), very high (above 7 feet)], e.g., floor level",medium (3-5 feet),floor level.,3.062356472015381,2.750000921442144
102344457,"What types of storage are available in the main cabinet? List all that apply, separated by commas. Choose from [open shelving, closed cabinets, drawers, hanging storage, floor storage, wall storage, none], e.g., open shelving","closed cabinets, drawers","closed cabinets, drawers, hanging storage, wall storage",8.850372076034546,13.75000074262821
102344457,"Based on the seating arrangement, what is the capacity of the dining area? Answer with one option from [single-user, 2-user, 3-4 user, 5-6 user, 7-8 user, 9+ user], e.g., single-user",5-6 user,3-4 user.,3.6190292835235596,5.749995616628759
