scene_file_name,question,answer,answer_pred,time,distance
102817053,"How many chairs are in the scene? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8, 9+], e.g., 0",8,1.,0.49936485290527344,4.812657419664851e-07
102817053,"How many lamps are in the scene? Answer with one option from [0, 1, 2, 3, 4, 5, 6+], e.g., 0",3,2.,0.8309471607208252,4.812657419664851e-07
102817053,"How many potted plants are in the living room? Answer with one option from [0, 1, 2, 3, 4, 5, 6+], e.g., 0",4,2.,1.194087266921997,0.9999992891728464
102817053,"Where is the coffee table located? Answer with the format 'ROOM: name, POSITION: description, NEARBY_OBJECT: item' by selecting one from each category. Choose from: ROOM: [living room, kitchen, bedroom, bathroom, dining room, hallway, office, basement], POSITION: [center, left wall, right wall, corner, near window, near door, by fireplace, floating], NEARBY_OBJECT: [sofa, chair, TV, bookshelf, lamp, plant, cabinet, none], e.g., ROOM: living room, POSITION: center, NEARBY_OBJECT: sofa","ROOM: living room, POSITION: near window, NEARBY_OBJECT: sofa","living room, center, sofa",2.371237277984619,2.499997501033503
102817053,"What is the spatial relationship between the sofa and the TV? Answer with the format 'OBJECT1 is RELATION OBJECT2' by selecting from each category. Choose from: OBJECT1: [sofa, chair, table, lamp, TV, bookshelf, plant, cabinet], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [sofa, chair, table, lamp, TV, bookshelf, plant, cabinet], e.g., OBJECT1: sofa, RELATION: in front of, OBJECT2: sofa","OBJECT1: sofa, RELATION: across from, OBJECT2: TV",sofa is in front of tv,2.595903158187866,4.749994776075231
102817053,"Describe the properties of the lamp in the office. Answer with the format 'OBJECT, COLOR, MATERIAL, SIZE' by selecting one from each category. Choose from: OBJECT: [lamp, floor lamp, table lamp, ceiling lamp, wall lamp, none], COLOR: [red, blue, green, yellow, black, white, brown, gray, beige, purple], MATERIAL: [wood, metal, plastic, fabric, glass, leather, ceramic, stone, rubber, none], SIZE: [very small, small, medium, large, very large], e.g., OBJECT: lamp, COLOR: red, MATERIAL: wood, SIZE: very small","OBJECT: lamp, COLOR: white, MATERIAL: metal, SIZE: medium","OBJECT: lamp, MATERIAL: metal, COLOR: black, SIZE: small",3.64363956451416,4.9999995275914255
102817053,"List all furniture items in the bedroom. Answer by listing all applicable items for each category, separated by commas. Choose from: FURNITURE: [sofa, chair, table, bookshelf, cabinet, desk, bed, dresser], ELECTRONICS: [TV, lamp, computer, phone, speaker, remote, clock, none], DECORATIVE: [plant, pillow, artwork, vase, mirror, sculpture, none], e.g., FURNITURE: sofa, ELECTRONICS: TV, DECORATIVE: plant","FURNITURE:desk, bed, dresser, ELECTRONICS: lamp, DECORATIVE: plant, pillow, vase, artwork","FURNITURE: sofa, chair, table, bookshelf, cabinet, dresser
ELECTRONICS: TV, lamp, speaker, remote, clock
DECORATIVE: plant, pillow, artwork, vase, mirror, sculpture",7.8776655197143555,7.2499966069638315
102817053,"What path should someone take to go from the piano to the computer? Answer with the format 'START -> INTERMEDIATE -> END' by selecting rooms in order. Choose from: START: [living room, kitchen, bedroom, bathroom, dining room, hallway, office], INTERMEDIATE: [living room, kitchen, bedroom, bathroom, dining room, hallway, office, none], END: [living room, kitchen, bedroom, bathroom, dining room, hallway, office], e.g., START: living room, INTERMEDIATE: living room, END: living room","START: living room, INTERMEDIATE: none, END: office",START -> INTERMEDIATE -> END,15.474284648895264,26.00000004913207
102817053,"What items are providing illumination in the living room? List all applicable items separated by commas. Choose from [floor lamp, table lamp, TV screen, window light, fireplace, chandelier], e.g., floor lamp","LIGHTING: chandelier, window light, TV screen",floor lamp,0.44640612602233887,4.812657419664851e-07
102817053,"What is the spatial relationship between the vanity and the cabinets with the shoes in it? Answer with the format 'OBJECT1, RELATION, OBJECT2'. Choose one option from each category: OBJECT1: [sofa, vanity, bed, wardrobe, lamp, TV, bookshelf, plant, cabinet], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [sofa, chair, table, lamp, TV, cabinet, plant, hangers, bed], e.g., OBJECT1: sofa, RELATION: in front of, OBJECT2: sofa","OBJECT1: vanity, RELATION: across from, OBJECT2: cabinet","vanity, in front of, cabinets",0.7605938911437988,4.812657419664851e-07
