scene_file_name,question,answer,answer_pred,time,distance
102344403,"Count the number of sofas/couches in the scene. Answer with the format 'CHAIRS: X, TABLES: Y, LAMPS: Z'. Choose one for each from: SOFAS/COUCHES: [0, 1, 2, 3, 4, 5, 6, 7, 8+]",SOFAS/COUCHES: 4,"SOFAS/COUCHES: 1, TABLES: 1, LAMPS: 2",2.3468844890594482,0.9999999324850577
102344403,"How many chairs are in the scene? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8+], e.g., 0",8+,2.,2.271941661834717,4.249999807186132
102344403,"What storage options are available in the scene? List all that apply, separated by commas. Choose from [open shelving, closed cabinets, drawers, hanging storage, floor storage, wall storage, none], e.g., open shelving","open shelving, closed cabinets, drawers, hanging storage","closed cabinets, drawers, hanging storage, wall storage",13.512930870056152,27.999999947628623
102344403,"Describe the properties of the coffee table near the enterance. Answer with the format 'OBJECT, COLOR, MATERIAL, SHAPE'. Choose one for each from: OBJECT: [coffee table, side table, dining table, desk, shelf, cabinet], COLOR: [clear, white, black, brown, gray, blue, green, red, yellow, metallic], MATERIAL: [glass, wood, metal, plastic, stone, ceramic, fabric, leather, composite, wicker], SHAPE: [rectangular, square, circular, oval, L-shaped, curved, triangular, hexagonal, irregular], e.g., OBJECT: coffee table, COLOR: clear, MATERIAL: glass, SHAPE: rectangular","OBJECT: coffee table, COLOR: brown, MATERIAL: wood, SHAPE: irregular","OBJECT: coffee table, MATERIAL: wood, SHAPE: rectangular",1.5790667533874512,1.0000000494384769
102344403,"Where is the piano located? Answer with the format 'ROOM, POSITION, NEARBY_OBJECT'. Choose one for each from: ROOM: [living room, kitchen, bedroom, bathroom, dining room, hallway, office, basement], POSITION: [center, left wall, right wall, corner, near window, near door, under stairs, by entrance, floating, built-in], NEARBY_OBJECT: [sofa, chair, lamp, bookshelf, TV, plant, cabinet, none], e.g., ROOM: living room, POSITION: center, NEARBY_OBJECT: sofa","ROOM: living room, POSITION: corner, NEARBY_OBJECT: bookshelf","living room, center, right wall",88.15284752845764,93.25000464125199
102344403,"How many shelves does the bookshelf contain? Answer with one option from [0 shelves, 1 shelf, 2-3 shelves, 4-5 shelves, 6-8 shelves, 9+ shelves], e.g., 0 shelves",2-3 shelves,0 shelves.,1.4001798629760742,0.750000036793186
102344403,"At what height level is the TV positioned? Answer with one option from [floor level, low (under 3 feet), medium (3-5 feet), high (5-7 feet), very high (above 7 feet)], e.g., floor level",medium (3-5 feet),floor level.,3.2041380405426025,3.500000185804798
102344403,"What is the arrangement pattern of the chairs around the dining table? Answer with one option from [single row, double row, circular, L-shaped, U-shaped, scattered, clustered, parallel, perpendicular], e.g., single row",circular,single row.,0.868804931640625,0.25000008149666963
102344403,"What is the spatial relationship between the lamp and the sofa? Answer with the format 'OBJECT1 RELATION OBJECT2'. Choose one for each from: OBJECT1: [lamp, sofa, table, chair, TV, bookshelf, plant, cabinet, pillow, remote], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [lamp, sofa, table, chair, TV, bookshelf, plant, cabinet, wall, window], e.g., OBJECT1: lamp, RELATION: in front of, OBJECT2: lamp","OBJECT1: lamp, RELATION: next to, OBJECT2: sofa",lamp in front of sofa,1.4852824211120605,0.9999999473862189
102344403,"What is the spatial relationship between the bed and the painting of the horse? Answer with the format 'OBJECT1, RELATION, OBJECT2'. Choose one option from each category: OBJECT1: [sofa, ottoman, bed, table, lamp, TV, bookshelf, plant, cabinet], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [sofa, chair, table, lamp, TV, painting, plant, hangers, bed], e.g., OBJECT1: sofa, RELATION: in front of, OBJECT2: sofa","OBJECT1: bed, RELATION: below, OBJECT2: painting",above,13.211191177368164,17.99999598367734
