scene_file_name,question,answer,answer_pred,time,distance
102343992,"Count the number of different furniture types in the scene. Answer with the format 'SOFAS: X, CHAIRS: Y, TABLES: Z' where X, Y, and Z are selected from the options. Choose from: SOFAS: [0, 1, 2, 3, 4, 5+], CHAIRS: [0, 1, 2, 3, 4, 5+], TABLES: [0, 1, 2, 3, 4, 5+], e.g., SOFAS: 0, CHAIRS: 0, TABLES: 0","SOFAS: 3, CHAIRS: 3, TABLES: 3","SOFAS: 0, CHAIRS: 0, TABLES: 0.",8.689162969589233,4.0680024603836277e-07
102343992,"How many chairs are in the scene? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8+], e.g., 0",8+,0.,0.5111687183380127,4.0680024603836277e-07
102343992,"How many decorative items are present in the side room with the triangle table? Answer with one option from [0, 1, 2, 3, 4, 5, 6+], e.g., 0",2,0.,58.31107568740845,4.0680024603836277e-07
102343992,"What storage options are available in the room with the TV on the shelves? List all that apply, separated by commas. Choose from [open shelving, closed cabinets, drawers, hanging storage, floor storage, wall storage, none], e.g., open shelving","open shelving, closed cabinets","closed cabinets, drawers, wall storage",9.105540037155151,7.999991823731398
102343992,"Where is the white sofa located? Answer with the format 'POSITION, NEARBY_OBJECT' separated by commas. Choose one from each category: POSITION: [center, left wall, right wall, corner, near window, near door, under stairs, by entrance], NEARBY_OBJECT: [triangle table, chair, lamp, bookshelf, TV, plant, cabinet, none], e.g., POSITION: center, NEARBY_OBJECT: triangle table","POSITION: corner, NEARBY_OBJECT: triangle table",,191.45302605628967,1.000000645218825
102343992,"Describe the properties of the dining table. Answer with the format 'OBJECT, COLOR, SHAPE' separated by commas. Choose one from each category: OBJECT: [coffee table, side table, dining table, desk, shelf, cabinet], COLOR: [clear, white, black, brown, gray, blue, green, red], SHAPE: [rectangular, square, circular, oval, L-shaped, curved, triangular], e.g., OBJECT: coffee table, COLOR: clear, SHAPE: rectangular","OBJECT: dining table, COLOR: white, MATERIAL: glass, SHAPE: circular","desk, black, rectangular",23.035536766052246,10.500014831124282
102343992,"How many shelves does the bookcase contain? Answer with one option from [0 shelves, 1 shelf, 2-3 shelves, 4-5 shelves, 6-8 shelves, 9+ shelves], e.g., 0 shelves",6-8 shelves,0 shelves.,2.943910837173462,5.250005249964276
102343992,"What is the height level of the bookshelf? Answer with one option from [floor level, low (under 3 feet), medium (3-5 feet), high (5-7 feet), very high (above 7 feet)], e.g., floor level",high (5-7 feet),floor level.,2.7297606468200684,1.5000013008699176
102343992,"What is the spatial relationship between the plant and the sofa? Answer with the format 'OBJECT1, RELATION, OBJECT2' separated by commas. Choose one from each category: OBJECT1: [lamp, sofa, table, chair, TV, bookshelf, plant, cabinet], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from], OBJECT2: [lamp, sofa, table, chair, TV, bookshelf, plant, cabinet], e.g., OBJECT1: lamp, RELATION: in front of, OBJECT2: lamp","OBJECT1: plant, RELATION: to the left of, OBJECT2: sofa","plant, behind sofa",0.6239879131317139,4.0680024603836277e-07
102343992,"What is the arrangement pattern of the chairs around the table? Answer with one option from [single row, double row, circular, L-shaped, U-shaped, scattered, clustered, parallel, perpendicular], e.g., single row",circular,single row.,1.2142283916473389,4.0680024603836277e-07
