scene_file_name,question,answer,answer_pred,time,distance
102344022,"What is the total number of chairs in this space? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8+], e.g., 0",8+,4.,3.994536876678467,7.250000785433301
102344022,"What is the total count of each type of lighting source in the space? Answer with the format 'floor_lamps: W, table_lamps: X, ceiling_lights: Y, other_sources: Z' where W, X, Y, Z are chosen from [0, 1, 2, 3, 4, 5+], e.g., 0","FLOOR_LAMPS: 2, TABLE_LAMPS: 0, CEILING_LIGHTS: 4, OTHER_SOURCES: 1","floor_lamps: 0, table_lamps: 0, ceiling_lights: 0, other_sources: 0",1.808070182800293,4.2780543143966353e-07
102344022,"What types of storage options are present in the entire space? List all that apply, separated by commas. Choose from [open shelving, closed cabinets, drawers, hanging storage, floor storage, wall storage, none], e.g., open shelving","open shelving, closed cabinets",,176.07089591026306,473.4889180765977
102344022,"What are the physical properties of the coffee table? Answer with the format 'color, material, shape' separated by commas. Choose one from each list: COLOR: [clear, white, black, brown, gray, blue, green, red, yellow, metallic], MATERIAL: [glass, wood, metal, plastic, stone, ceramic, fabric, leather, composite, wicker], SHAPE: [rectangular, square, circular, oval, L-shaped, curved, triangular, hexagonal, irregular], e.g., COLOR: clear, MATERIAL: glass, SHAPE: rectangular","OBJECT: coffee table, COLOR: brown, MATERIAL: wood, SHAPE: square","glass, clear, rectangular",0.7338650226593018,4.2780543143966353e-07
102344022,"What is the seating capacity of the main sofa? Answer with one option from [1-seat, 2-seat, 3-seat, 4-seat, 5-seat, 6-seat, 7-seat, 8+ seat], e.g., 1-seat",3-seat,1-seat.,1.7411298751831055,0.2500004278054314
102344022,"How many paintings are hung up in the bedroom? Answer with one option from [0 paintings, 1 painting, 2-3 paintings, 4-5 paintings, 6-8 paintings, 9+ paintings], e.g., 0 paintings",4-5 paintings,2-3 paintings.,10.162570714950562,13.500000204288014
102344022,"At what height is the television mounted or positioned? Answer with one option from [floor level, low (under 3 feet), medium (3-5 feet), high (5-7 feet), very high (above 7 feet)], e.g., floor level",medium (3-5 feet),floor level.,0.8326303958892822,0.9999995858764876
102344022,"Describe the location of the coffee table by its position in the room and its relation to a nearby object. Answer with the format 'position, nearby_object' separated by a comma. Choose one from each list: POSITION: [center, left wall, right wall, corner, near window, near door, by fireplace, floating], NEARBY_OBJECT: [sofa, chair, TV, bookshelf, lamp, plant, cabinet, none], e.g., POSITION: center, NEARBY_OBJECT: sofa","ROOM: living room, POSITION: center, NEARBY_OBJECT: sofa",right right right right,1.326385498046875,0.25000012978220754
102344022,"What is the spatial relationship between the primary lamp and the main sofa? Answer with the format 'lamp is [relation] the sofa'. Choose one relation from [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], e.g., relation, in front of","OBJECT1: lamp, RELATION: next to, OBJECT2: sofa",lamp is above the sofa,0.5928702354431152,4.2780543143966353e-07
102344022,"What is the abstract arrangement pattern of the chairs around the main table? Answer with one option from [single row, double row, circular, L-shaped, U-shaped, scattered, clustered, parallel, perpendicular], e.g., single row",circular,scattered.,9.120645523071289,4.250001143061169
