scene_file_name,question,answer,answer_pred,time,distance
102344049,"How many plants are in the scene? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8, 9+], e.g., 0",8,0.,8.321340799331665,1.7499989863123169
102344049,"Count the number of lamps in the bedroom.  Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8, 9+], e.g., 3",0,0.,4.389612436294556,1.499998449870514
102344049,"Describe the properties of the coffee table by the sofa. Answer with the format 'object, color, material, shape' separated by commas. Choose one from each category: OBJECT: [coffee table, side table, dining table, desk, shelf, cabinet] COLOR: [clear, white, black, brown, gray, blue, green, red, yellow, metallic] MATERIAL: [glass, wood, metal, plastic, stone, ceramic, fabric, leather, composite, wicker] SHAPE: [rectangular, square, circular, oval, L-shaped, curved, triangular, hexagonal, irregular] Example: OBJECT: coffee table, COLOR: clear, MATERIAL: glass, SHAPE: rectangular","OBJECT: coffee table, COLOR: white, MATERIAL: stone, SHAPE: circular",,197.9707989692688,32.999996035882404
102344049,"How many shelves does the open shelving in the pantry contain? Answer with one option from [0 shelves, 1 shelf, 2-3 shelves, 4-5 shelves, 6-8 shelves, 9+ shelves], e.g., 0 shelves",4-5 shelves,0 shelves.,0.6610825061798096,4.1682379147545043e-07
102344049,"At what height level is the TV mounted? Answer with one option from [floor level, low (under 3 feet), medium (3-5 feet), high (5-7 feet), very high (above 7 feet)], e.g., floor level",high (5-7 feet),floor level.,135.35730028152466,4.749999820777344
102344049,"What storage options are available in the cabinet? List all that apply, separated by commas. Choose from [open shelving, closed cabinets, drawers, hanging storage, floor storage, wall storage, none], e.g., open shelving","closed cabinets, drawers","wall storage, floor storage",1.6026391983032227,1.7500012512888183
102344049,"Where is the sofa located? Answer with the format 'room, position, nearby_object' separated by commas. Choose one from each category: ROOM: [living room, kitchen, bedroom, bathroom, dining room, hallway, office, basement] POSITION: [center, left wall, right wall, corner, near window, near door, under stairs, by entrance, floating, built-in] NEARBY_OBJECT: [table, chair, lamp, bookshelf, plant, cabinet, none] Example: ROOM: basement, POSITION: left wall, NEARBY_OBJECT: lamp","ROOM: living room, POSITION: center, NEARBY_OBJECT: table","ROOM: basement, POSITION: left wall, NEARBY_OBJECT: lamp",63.15884613990784,7.750002496890753
102344049,"What is the spatial relationship between the glasses and the sink? Answer with the format 'object1, relation, object2' separated by commas. Choose one from each category: OBJECT1: [lamp, table, chair, glasses, TV, bookshelf, coffee table, pillow, remote] RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between] OBJECT2: [sofa, chair, table, TV, bookshelf, wall, window, door, sink] Example: OBJECT1: lamp, RELATION: in front of, OBJECT2: sofa","OBJECT1: glasses, RELATION: above, OBJECT2: sink",left left left left,1.346113920211792,0.2500001188005676
102344049,"What is the arrangement pattern of the chairs around the table? Answer with one option from [single row, double row, circular, L-shaped, U-shaped, scattered, clustered, parallel, perpendicular], e.g., single row",U-shaped,,180.69204330444336,21.500006436892914
102344049,"What is the spatial relationship between the TV and the crates? Answer with the format 'OBJECT1, RELATION, OBJECT2'. Choose one option from each category: OBJECT1: [sofa, vanity, bed, wardrobe, lamp, TV, washer, cactus, cabinet], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [sofa, chair, dryer, lamp, crates, cabinet, plant, hangers, bed], e.g., OBJECT1: sofa, RELATION: in front of, OBJECT2: sofa","OBJECT1: TV, RELATION: to the left of, OBJECT2: crates","sofa, behind, crates",39.1064567565918,7.75000089366095
