scene_file_name,question,answer,answer_pred,time,distance
102344250,"What is the total number of chairs across all rooms? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8+], e.g., 0",8+,4.,14.677104711532593,16.750000274739904
102344250,"What is the total count of light sources, categorized by type? Answer with the format 'floor_lamps: W, table_lamps: X, ceiling_lights: Y, other_sources: Z'. Choose from: FLOOR_LAMPS: [0, 1, 2, 3, 4, 5+], TABLE_LAMPS: [0, 1, 2, 3, 4, 5+], CEILING_LIGHTS: [0, 1, 2, 3, 4, 5+], OTHER_SOURCES: [0, 1, 2, 3, 4, 5+], e.g., FLOOR_LAMPS: 0, TABLE_LAMPS: 0, CEILING_LIGHTS: 0, OTHER_SOURCES: 0","FLOOR_LAMPS: 1, TABLE_LAMPS: 3, CEILING_LIGHTS: 5+, OTHER_SOURCES: 4","FLOOR_LAMPS: 0, TABLE_LAMPS: 0, CEILING_LIGHTS: 0, OTHER_SOURCES: 0.",5.998702526092529,0.2499999767166817
102344250,"What are the physical properties of the main table? Answer with the format 'object, color, material, shape' separated by commas. Choose one from each category: OBJECT: [coffee table, side table, dining table, desk, shelf, cabinet], COLOR: [clear, white, black, brown, gray, blue, green, red, yellow, metallic], MATERIAL: [wood, metal, plastic, fabric, glass, leather, ceramic, stone, rubber, wicker], SHAPE: [rectangular, square, circular, oval, L-shaped, curved, triangular, hexagonal, irregular], e.g., OBJECT: coffee table, COLOR: clear, MATERIAL: wood, SHAPE: rectangular","OBJECT: table, COLOR: brown, MATERIAL: wood, SHAPE: rectangular","coffee table, rectangular, wood, clear",14.678336381912231,18.0000014668328
102344250,"How many distinct shelves does the bookshelf in the office have? Answer with one option from [0 shelves, 1 shelf, 2-3 shelves, 4-5 shelves, 6-8 shelves, 9+ shelves], e.g., 0 shelves",4-5 shelves,0 shelves.,0.5878300666809082,2.7473990556229214e-07
102344250,"At what height is the black floor light fixture positioned? Answer with one option from [floor level, low (under 3 feet), medium (3-5 feet), high (5-7 feet), very high (above 7 feet)], e.g., floor level",high (5-7 feet),floor level.,8.125727891921997,1.2499996786934577
102344250,"What types of storage are available in the cabinet? List all that apply, separated by commas. Choose from [open shelving, closed cabinets, drawers, hanging storage, floor storage, wall storage, none], e.g., open shelving","closed cabinets, drawers","closed cabinets, drawers",7.469952583312988,9.750006011686965
102344250,"What is the spatial relationship between the sofa and the coffee table? Answer with the format 'object1, relation, object2' separated by commas. Choose from: OBJECT1: [sofa, chair, table, lamp, TV, bookshelf, plant, cabinet, pillow, remote], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [sofa, chair, table, lamp, TV, bookshelf, plant, cabinet, wall, window], e.g., OBJECT1: sofa, RELATION: in front of, OBJECT2: sofa","OBJECT1: sofa, RELATION: diagonal from, OBJECT2: coffee table","sofa, behind, table",61.47480082511902,62.250000557861966
102344250,"What is the location and context of the main table? Answer with the format 'room, position, nearby_object' separated by commas. Choose one from each category: ROOM: [living room, kitchen, bedroom, bathroom, dining room, hallway, office, basement], POSITION: [center, left wall, right wall, corner, near window, near door, under stairs, by entrance, floating, built-in], NEARBY_OBJECT: [sofa, chair, lamp, bookshelf, plant, cabinet, fireplace, none], e.g., ROOM: living room, POSITION: center, NEARBY_OBJECT: sofa","ROOM: dining room, POSITION: center, NEARBY_OBJECT: fireplace","living room, center, sofa",105.19634747505188,64.99999505933349
102344250,"What conceptual pattern describes the arrangement of chairs around the table? Answer with one option from [single row, double row, circular, L-shaped, U-shaped, scattered, clustered, parallel, perpendicular], e.g., single row",circular,,183.3858766555786,46.000001288018865
102344250,"What is the spatial relationship between the wardrobe and the cactus in the room with the fireplace? Answer with the format 'OBJECT1, RELATION, OBJECT2'. Choose one option from each category: OBJECT1: [sofa, ottoman, bed, wardrobe, lamp, TV, bookshelf, plant, cabinet], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [sofa, chair, table, lamp, TV, cactus, plant, hangers, bed], e.g., OBJECT1: sofa, RELATION: in front of, OBJECT2: sofa","OBJECT1: wardrobe, RELATION: to the left of, OBJECT2: cactus","wardrobe, to right of",65.38759446144104,44.49999914225165
