scene_file_name,question,answer,answer_pred,time,distance
102816756,"List all furniture items in the entire space. Answer by selecting all that apply, separated by commas. Choose from: FURNITURE: [sofa, chair, table, bookshelf, cabinet, desk, bed, dresser], e.g., FURNITURE: sofa","FURNITURE: sofa, chair, table, cabinet, desk, bed, dresser","FURNITURE: bed, chair, table, sofa",23.91459059715271,12.50000094160964
102816756,"What is the total number of chairs across all rooms? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7+], e.g., 0",7+,0.,30.633270740509033,4.750000136946936
102816756,"What is the total number of windows across all rooms? Answer with one option from [0, 1, 2, 3, 4, 5, 6+], e.g., 0",4,0.,1.20467209815979,1.220457748035561e-07
102816756,"Where is the small room with only 6 large cabinet located? Answer with the format 'ROOM, POSITION, NEARBY_OBJECT'. Choose one option from each category: ROOM: [living room, kitchen, bedroom, bathroom, dining room, hallway, office, basement], POSITION: [center, left wall, right wall, corner, near window, near door, under stairs, by entrance, floating, built-in], NEARBY_OBJECT: [sofa, table, chair, ceiling light, bookshelf, TV, plant, none], e.g., ROOM: living room, POSITION: center, NEARBY_OBJECT: sofa","ROOM: hallway, POSITION: right wall, NEARBY_OBJECT: ceiling light","living room, center, none",62.619683027267456,1.50000006244113
102816756,"Describe the properties of the large rug. Answer with the format 'OBJECT, COLOR, MATERIAL, SIZE'. Choose one option from each category: OBJECT: [rug, carpet, mat, blanket, fabric, none], COLOR: [red, blue, green, yellow, black, white, brown, gray, beige, purple], MATERIAL: [wool, cotton, synthetic, silk, jute, none], SIZE: [very small, small, medium, large, very large], e.g., OBJECT: rug, COLOR: red, MATERIAL: wool, SIZE: very small","OBJECT: rug, COLOR: beige, MATERIAL: wool, SIZE: large","rug, carpet, mat, blanket, fabric, none",2.8509063720703125,3.7499999693918626
102816756,"How many plants items are in the bathroom with 2 sinks? Answer with one option from [0, 1, 2, 3, 4, 5, 6, 7, 8+], e.g., 0",7,,182.91475367546082,6.500000449871321
102816756,"What is the spatial relationship between the sofa and the coffee table? Answer with the format 'OBJECT1, RELATION, OBJECT2'. Choose one option from each category: OBJECT1: [sofa, chair, table, lamp, TV, bookshelf, plant, cabinet], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [sofa, chair, table, lamp, TV, bookshelf, plant, cabinet], e.g., OBJECT1: sofa, RELATION: in front of, OBJECT2: sofa","OBJECT1: sofa, RELATION: in front of, OBJECT2: coffee table",,194.03564286231995,9.750000226353903
102816756,"What is the most direct path from the sofa to the stove? Answer with the format 'START, INTERMEDIATE, END'. Choose one room for each part of the path: START: [living room, kitchen, bedroom, bathroom, dining room, hallway, office], INTERMEDIATE: [living room, kitchen, bedroom, bathroom, dining room, hallway, office, none], END: [living room, kitchen, bedroom, bathroom, dining room, hallway, office], e.g., START: living room, INTERMEDIATE: living room, END: living room","START: living room, INTERMEDIATE: none, END: kitchen","START: living room, INTERMEDIATE: living room, END: living room",50.03326654434204,10.000000241255064
102816756,"What are the primary sources of illumination in the space? Answer by selecting all that apply, separated by commas. This question assesses the functional understanding of lighting. Choose from: LIGHTING: [floor lamp, table lamp, ceiling light, window light, candles, fireplace, none], e.g., LIGHTING: floor lamp","LIGHTING: floor lamp, table lamp, ceiling light",LIGHTING: none,0.9249615669250488,1.000000073699991
102816756,"What is the spatial relationship between the artwork of the woman with flower hair and the bed? Answer with the format 'OBJECT1, RELATION, OBJECT2'. Choose one option from each category: OBJECT1: [artwork, sofa, chair, table, lamp, TV, bookshelf, plant, cabinet], RELATION: [in front of, behind, to the left of, to the right of, next to, above, below, across from, diagonal from, between], OBJECT2: [sofa, chair, table, lamp, TV, bookshelf, plant, cabinet, bed], e.g., OBJECT1: artwork, RELATION: in front of, OBJECT2: sofa","OBJECT1: artwork, RELATION: across from, OBJECT2: bed","artwork, behind, sofa",52.03106427192688,3.7500003455631927
